text,affect
I'm sick!  it sucks! IM me! ohbabayy33,sadness
Just Finished My English Final...Just One Step Closer To The End.,sadness
"My leg broke, now I am waiting untile i can go again",sadness
"The weather is SO nice! And there were so many hot guys in town, I felt like a kid in a candy store. Except all the candies are straight",happiness
Bummer... I missed Taylor Swift on the Today show!  Those were my only plans for the day!!!,sadness
should not have waled past the Quad! I want to be outside having fun.,sadness
"My storm is acting up  ....Excited for the discussion session regarding Social Media. Scott Lake, CEO of ThinkSM, will be attending.",happiness
another rainy day,sadness
"horrible dreams last night  also had one in which i was employed...sigh, if only.",sadness
"Sorry if I'm unsociable I'm loading up stock in the shop, mums making me",sadness
Traffic jams are rubbish. Anyone know what's going on on the A48 between Cowbridge and Cardiff? We're stuck both directions,sadness
"another gorgeous day here in Pau...will be home this time in 2 weeks though, such a depressing thought!",sadness
Good Morning Folks 13 more days to go! and sadly 2 more days of the Giro  but that means the Tour is not too far away,sadness
"Drop the girl she's only got it for your heart she's sure to leave broke and bleeding, and you know she'll turn her back on you.  I lo ...",sadness
Finally back from the stupid holiday ! Missing the fit bar men though,sadness
Last time we'll get tacos like this.,happiness
i got ill and tomorrow iï¿½ve got birthday...,sadness
Congrats to ALL Graduates! Such a Beautiful thing and Big DEAL! I jus wish i cudve attended My lil man Ryan kdg graduation  Feel verY SAD!,sadness
"well,only one week left of my holidays,sad sad",sadness
MY PUFFFFY IS LEAVINGGGGGGG  NOOOOOOOOO,sadness
Rainy day today.  No car so we're stuck in the house   I needed to go to the post office too...bastards,sadness
i really want to see cash cash again,happiness
thanks gourmetcook! But cold shower wouldn't help.,sadness
aaah good bye mikee  smoked crabs!,happiness
My hairstylist left the salon without telling me where she was going.   Damn!,sadness
"TGIF, too bad the weather sucks...",sadness
PSA::::: Being that I've been usuing twiddict- my last 14 tweets have yet to show on the bored. Bare w me.,sadness
Just paid my bills now I have no money,sadness
"Warhammer 40k: Space Marines 'officially' announced, only for 360 and PS3.  No luck for PC gamers",sadness
ugh back to work today,sadness
I hate being young,sadness
Field day.... Gt class...not winning...,sadness
loves florida but misses her american friends,sadness
"michael scofiled Noooooo !!  I hate the writer, director n production",sadness
Last night was fun w the lightening and thunder  Today will be in the 90s,happiness
"darn it. I did it again.!  keep forgetting that darn ""D"" for DM's.....",sadness
Another long walk in the heat... I hate this...,sadness
"Spyed Princess Anne today, and listented to all my friends cooking up the perfect evening, Working sucks for me and OB ?",sadness
"just watched devil wears prada, and i want to live in new york city more than ever. why must i be so poor",sadness
Just had an iced coffee. Christ that tasted nasty,happiness
I ran out of Eclipse mints,sadness
I ran outta bathroom passes.  maybe mrs. French will be nice today?,sadness
"for all the effort and time put into some of these relationships with people, you learn enough not to trust anyone...",sadness
I slept so late,sadness
...aw i want classic burger.,sadness
i always feel last.,sadness
Okay I lied! I meant this time next week! That is sooo much longer!!  I miss my mommy...,sadness
Had a lovely day yesterday. The weather was great! Now stupid slapton,happiness
"on the way home , no sleep  makeup and pedicure then graduation ceremony",sadness
wishing I got fij,sadness
I am sick  but Ians coming over so its all good ;),happiness
"Someone stole my new laptop at the airport. haven't even used it. Guess the US economy is breeding a new set of ""opportinists""",sadness
is tanning with emily! too bad its prob gonna rain,sadness
I think I have hayfever. Not sure due to wearing next to nothing in horrific weather on wed.,sadness
"Lunch time! Feeling really odd today, generally not great",sadness
Shopped til i dropped....come bac sunshine i miss u,sadness
It just hit me that I am leaving conti...     boooooooo..,happiness
"Once again, I'm dealing with cancer in my direct family. Bugger  Cancel sucks!",sadness
My stomach effing hurts. Sadly there'll be no gym class this afternoon,sadness
Cab is so slow so I will probably miss the first beer...,sadness
I AM SUCH A CREEPER  I feel disappointed because of it. Damn my cyberstalking skills   the internet = no more privacy.,sadness
in school w. linda doing nothing  ;i miss you,sadness
Just got up thinkin about how weird it is without our dog,sadness
Experiencing pain with paginating ASP.NET ListView controls,sadness
O dnt even like wearing  my skinny jean no more cuz of yall bitch ass ni99as...,happiness
i dont get it,sadness
"ooh lovely, a ridiculous amount of revision left to do",happiness
Sorta needs to somehow forget that its E3 in LA practically during my ethics exam and self-imposed revision time.,sadness
"Beyonce helps me through the day, I'm starting to get sick",sadness
Oh my poop. Stupid Twitter won't let me put up a new picture.,sadness
"My head is starting to ache again, and I have to reinstall operating systems on 31 computers.",sadness
the columbus blue jackes may be movieing to anew city to play at  thats sad news,sadness
"stupid rain, now our picnic is cancelled till tomorrow",sadness
Wants to go home with the seniors,sadness
"Will this rain ever go away, my puppy is getting cabin fever and she doesn't like going out in the rain",sadness
"what up world im just chillin, bout to go get this money!! But in this economy no money is easy money anymore",happiness
crying so hard.......,sadness
ughhh have a tummy ache,sadness
Why are we busy ugh I have the largest headache,sadness
"has had a fab day on placement, But working all weekend.",sadness
Its a gorgeous day and I'm going to work allll day  Just gotta keep telling myself its for NYC!!,sadness
"""I only think of you as breaking my heart, I'm trying to keep it together but I'm falling apart.""",sadness
pengen nonton Friens of mine comeback show di prost beer house kemang besok.. tapi ga bisaaaaaaaaaa..,sadness
missing ontario..,sadness
what a bad day 1 of my close relative has died so i wont be going to florida,sadness
phew! i am MELTING!  stupid fan - you picked a good day to stop working,sadness
bad grades again,sadness
So I get up early and I feel good about the day. I walk to work and I'm feeling alright. But guess what... I don't work today.,happiness
no internet in my pocket   edge network down in denver  *sob*,sadness
VCenter is screwing up on me today.  More specifically the MSSQL server that it connects to.,sadness
heading up to the farm   dont want to i wanna stay here and talk with my boyfriend... STUPID MOM FOR MAKING ME GO UP >.<,sadness
"browsin thru the videos in my multiply and i saw the video u sang with my bf. i miss you, N. we all miss you. pls come back wherever u r.",sadness
Now I'm all sad because I'll probably never see Fleetwood Mac.,sadness
I feel guilty bc I think it's my fault the hard drive died,sadness
is in the costume shop cleaning and STARVING. Bring me food???,sadness
I don't think I'm very well. Just in time for the weekend,happiness
"I want dazzle,",happiness
Such a beautiful day. I just wish I had the energy to enjoy it.,happiness
darn it that was supposed to be a haiku but the formatting failed me.,sadness
Really wants to buy new clothes,sadness
walk was grand peeps lol feet are really hurting now thought  xx,sadness
How could they kill him? Hollyoaks made me sad.,sadness
i need to get my life together aka my apartment all cleaned and back how it was before my birthday,sadness
getting cds ready for tour,happiness
- me and my mom's cars were broken into.  I feel violated.,sadness
My car is in the car hospital for the nxt 7 days  I gotta go pick up a loaner car b4 6! Bein without wheels 4 7day will set me back heavy!,sadness
I SO should've gone right now!!! *wish I could alter time!!  *,sadness
"So I cannot find my poetry book. It wasn't at my dad's and I'm about to tear up my room looking for it. It I don't, I'm gonna be sad",happiness
Tracy and Berwick breaks my achy breaky heart  They split ways in the hallways.,sadness
Chatted with my old schoolmates. Awww  I miss my Highschool.,happiness
WALES HERE I AM! 1st 2 weeks away in wales. but idk if the guys at school really like me...,happiness
Taking my brother to the airport  Then gym.,sadness
just got home from school and from the wake of my friend's father.  so tired..,sadness
"is off to get her hair cut in the morning, and is not looking forward to spending a weekend alone",sadness
Life can get soo Dull sometimes what do you do when u have no 1 around  x,sadness
I'm too busy at work today...it is interferring with socializing,sadness
"Broke Up with girlfriend, FEELING Very lonely and heartbroken  Sad times guys (N)",sadness
the mall i once worked at has turned into a very depressing place,sadness
..exams.  haha just remembrd the china buffet king yesterday. vair amusing ....,happiness
it's raining..,sadness
Managed to find a bottle of Pimm's! If only we had the weather to go with it,happiness
I don't like waiting,sadness
tryin not to fall asleep at work...,sadness
My wife lost her sprint blackberry 8330 on a bike ride in AM.  Anyone have an extra BB laying around? retweet,sadness
Whoop! I got a prom date today! Who knew? Ha-ha! But I can't tell you who.,happiness
"So now, I have conjunctivitis in my left eye. Is this a sign of something? What did I do wrong to deserve this?LOL I'm dying people!",sadness
is very disappointed that cadbury chocolate blocks got smaller,sadness
Hicks are mean!,sadness
I miss my baby,sadness
My back is killing me. Stupid softball,sadness
tired and all i want to do is play random songs on my gitwar but i have to do my drama essay.,happiness
"Again, I'm stuck in traffic jams ... Somewhat starting to be the same situation every day. That's sad, really",sadness
Conference call arranged for 4.30pm today just blew my leaving early out the window,sadness
Why do you hurt me? Does it bring you joy to see me cry? You know I love you more then anything and yet u break my heart everyday!,sadness
"My feet are killing, I've walked miles in search of an art shop...doesn't seem like Ealing has one",sadness
"RIP to officer Edwards. May GOD continue to bless his family. What's up wit cops killing cops. Seen the same thing happen on ""The WIRE"".",sadness
I want to see Drag Me to Hell. But I get the feeling none of my friends will go with me,sadness
why does zero have to have thomas in it?,sadness
Ahhh I'm engulfed in shooooes. Who told me to buy so maany damn shoes,sadness
Another day in jury duty.,sadness
is very upset to see carys and donna go today    miss you both hugely already!!! (Yes ok its only been like 3 hours) haaa..waaaah,sadness
in park slope brooklyn working the bust photoshoot. this is so exciting! andno more fever! but my tonsils are the size of golfballs,happiness
is sitting at home wishing that i didnt have to work today. ask for it off and still have to work,sadness
"I was so close into entering Pogue 's book today "" World according to twitter"" , yet now I seem so far.!!!!!!!!!!!!",sadness
On the road again. I miss my traveling traveling partner,sadness
i wish i could go to meet in the middle tomorrow.,sadness
TGIF!! Its a GORGEOUS day in Reno today. And I'm stuck inside.,happiness
Oh man....my fiance just got off work and I start mine in 1 hour....so not fair.....,sadness
Frank from UPS' last day today...  sad to see him go   best delivery guy EVER!  Hope the new guy is NOT a fucktard...,sadness
its so sad when the dad dies  hakuna matana it means no worries for...,sadness
"is in class, trying to listen but I really like twitter, facebook, .and myspace  oh yeaaah .and I'm hungry!",happiness
"Wicked, my DVB-S tuner card has arrived. Although not sure I'll be able to get it all set up ready for the FA Cup final tomorrow",happiness
"TGIF.,..i wish that saying applied to me, but i work Saturdays",sadness
damn i miss my bf,sadness
"Up and at em... got a big To Do List for today, and hubby has to work   But then weekend is going to be just us... I think!",happiness
I'm going to stop tweeting and do my LSAT studying now.,sadness
"I miss my Jeep  Now I have to bum a ride to the dreaded, horrid Walmart. Boo.",sadness
Damn fallout 3 is a hard game,sadness
I think I'm about to break my own heart. (as emo as that sounds)... meh.,sadness
dammit i cant watch stadium music,sadness
"Just got in a nasty argument with someone I normally like very much.  She doesn't forgive well, either",happiness
Laying in bed sore and snuggeling domino... I don't wanna work out today,sadness
It's raining  I can't go out to jogging... I have to do it in my house gym...,sadness
thought I was going to have a fun day,sadness
Felt one tooth without the braces bracket. I got soooo hype,sadness
this phyllis hyman unsung story is so SAD,sadness
at work with a HUGE headache,sadness
i feel like shit,sadness
Got people don't let me skip sci pratical becos skola is impt and dont waste my parents money.  Nt fair.,sadness
Woot. just had my interview! went awsome! I didn't get to talk with Mr. Johnny thought...  oh well I still did really good!,happiness
my knees are sore after physio,sadness
My coffee got cold blah!,sadness
i lost my phone.,sadness
Why Does She Keep Trying To Hurt Me? Aren't The Tears I've Cried In The Past Few Months Enough?,sadness
it is always sunny on days when i can't possible be outside.  life is out to get me,sadness
Got people don't let me skip sci pratical becos skola is impt and cannot waste my parents money.  Nt fair.,sadness
Finally on my way home,happiness
"crap. have to break my ""no work in weekend"" rule  so much overloaded with work. aargh, hate it!",happiness
Awww sunthings wrong with my ubertwitter last nite.,sadness
am about to sell my Medieval trading pavillion... v sad,sadness
Ordered a new computer! Unfortunately it won't get here until the end of June.,sadness
Two dozen roses sent  overnight and delivered this morning. Just found out the recipient is out of town!! Sad,sadness
I get to drive my dad to the airport so he can fly to Vegas for the WSOP... I wanna go to Vegas...,happiness
Ewww just printed my new I.d badge thingie 4 work n eww my picture. I took so many n they were all ugly,sadness
I need to get back into daily tweeting. This hiatus sucks  What also sucks is GSN interrupting shows while they're airing. >_<,sadness
god opened the clouds and said i hate you josh,sadness
"omfg, my head",sadness
My job sucks!!!,sadness
Busy day! No time to tweet  Bmore what's happening this weekend?,sadness
missss my friends and plav  time for a long day of work hahah,sadness
so so tired..,sadness
is tired and sad,sadness
looks like another sober weekend ahead...,happiness
why does my life suck?,sadness
UGH! Poor Beautiful Girl. Went in for new tires and inspection sticker. Now there's a $590 repair and still no tires.,sadness
"FreeSat's coverage (Sky dish) is really, really bad at the moment, blocks all over the place, really annoying!",sadness
My computer died,sadness
Conference call with HP.  They gave me an invalid pass code so I can't attend,sadness
Massive headache,sadness
oh no! I just crashed my ball pump,sadness
OH. I am just so tired.,sadness
My poor phone is nekkid without its cover.,sadness
Well thats that then. Exam failed and bsc gone,sadness
Everything is annoying me today,sadness
I need some cheering up,sadness
soo tired.. still kinda angry that i missed the concert,sadness
leaving now  off to get my angry teethed pulled....,sadness
"Ok, I'm going outside...wish i was playing basketball  oh well...",happiness
crying real tears,sadness
No launch today. Teacher changed plans and we watched a stupid move about tesla,sadness
my blow torch has broken  this is a REAL bummer,sadness
My TI89 died. I don't know why.,sadness
So sad I'm going to miss seeing Pennywise again this year,sadness
Hates moving,sadness
"sooooo, i just dropped my phone.  don't text or tweet me, i'm currently banging my face against a spike covered poison ivy infested wall.",sadness
Missin my boo,sadness
Murray just got broken,sadness
"is enjoying a yummy salad, but missing her avocado  that's what happens when your husband does the grocery shop.",sadness
"[stapler haiku] Whar a Night! Woo Hoo! Yeah! / A beautiful night to party! / Oops, I'm a stapler...",happiness
aaaaaaaaaaa McFly,anger
you wanna know what's worse... my coworker just brewed a fresh cup of coffee and all I can think about is bacon,sadness
i'm under 100 followers again  gosh darn. good mood atm. might have a bbq later. heat waaaave <3,happiness
Straighening my hair and its not going as straight as i want it to be what a  bummerrr for me,happiness
Oww. Can't even describe how much my back hurts. Going to have to go to the stupid doctor.,sadness
Aaaaahhhh.... Friday!!!! but.......     Funeral at 5,sadness
Sun has been making me happy =] Shame about work tonight  x,sadness
Sad day in the office. Glad it's Friday. Like to get away from this for a while. Poor co-worker just lost her son.,sadness
Wishes she had a pool,sadness
found six great vegan places to eat and relax at; four of which I can't get to without a car,happiness
Soooo not feeling well and I need to get out of bed,sadness
"well it's not done yet ! 1 more thing left huaaahhhhh ! jupaa, resaaaa awas kaliaaannn !",sadness
In the university with hungry!!,happiness
sourish limbs is preventing me from gg out on a friday. not happy. i haven't been on at 12am for a v long time...even more so on a fri,sadness
Back in Manchester. Whats with the weather? Sweaty,happiness
sick of math,sadness
Finally left the house! It's gloomy outside.,happiness
"Loving the sun today, even thought I should be revising. Not a good day though, been at Kates all afty, shit day for her bless her  x",happiness
extremely bored.,sadness
The computer at work hates me.  have to call tech support. Again...,sadness
I wanna be out in the sunshineeeeeee,sadness
workout stunk...no headphones.,sadness
"headache, headache, go away. come again another day....",sadness
i wish my drems could come true,sadness
im at home....on a friday night.  but it's all good!,sadness
"tired and bored, watching movies while i'm home alone",sadness
"Screw it goin back to bed,,ill just go tomorrow ,,,,,kinda sad",sadness
"Ohhhh man  My mom got a bag of these caramel candy things, they're soooo good. I'm going to get so fat off of them ;__;",happiness
i hate interviews. im going to do horrible today,sadness
Hallooo bayern!hallooo stau!,happiness
Head ache  Tom's call time is really early because the shows will start at 2:30PM. Recovered like 150+ photos already... 700 more to go!,sadness
is in route 2 da' beach! No sun yet,sadness
Aww nobody likes the album I posted after a million attempts  Boohoo,sadness
"I was supported to do things I didn't like,, n when I was about to do what I intrested in,, mom always refused it...",sadness
I really miss my phone  i cant wait till my new one comes,sadness
now the pic wont load up on twitter,sadness
I'm packed up and leaving my Canterbury office and my fab QAandV colleagues for the last time   A great bunch of people. I will miss you xx,happiness
bad hair day,sadness
Shout out to my moms for wakin me up so prematurely! Preciate it,anger
Ugh - car got stolen sometime between yesterday evening and this morning when husband was due to go to work  Like we can afford this???,sadness
Have a happy Friday and weekend everyone .. TGIF for me is nothing,happiness
im sad about missing out on the opportunity to be in valencia's new video.,sadness
Leaving NOLA today  Counting down the seconds 'til I start crying. Love this place so much.,sadness
Stupid red hair is too difficult on the upkeep. Re-dyed it a more manageable brown-red. Boo,anger
Licking chocolate crumbs off a Twirl wrapper like Zammo on smack,happiness
"It has been 24 hours now, since I had my dog put to sleep.  RIP my old friend.",sadness
"I wouldn't mind some sunshine and a walk. Where are you, summer??",sadness
Finally got a call for marriage counseling 3 days late....,sadness
finally got out of a 12 km traffic jam. we'll probably not be able to make it in time for a few laps tonight,happiness
Smart cars are the most worthless cars ever made. and it makes me sad how many of them I see anymore.,sadness
Finally sunny days and I'm too sick to go outside and play.,sadness
so freaking tired.  It's like my body refuses to move.,sadness
I fell! I think my knee is broken  but I look fabulous,sadness
"Thanks everyone. Unfortunately nothing can be done. The sales speak for themselves, and if that doesn't convince Diamond, nothing will.",happiness
now my ds just died  whatta letdown!,sadness
Whistling while you work = LAME! lol,happiness
WALC-ers are you ready to cry? its going to be a long day of reminiscing,sadness
not long in from sunbathing and burnt,sadness
Headache,sadness
want food too,happiness
NOO!! XBOX got red rings of death,sadness
well im gonna go shower now. gotta get rdy 4 movies in a couple hours!   byeee   ~~  Esther <3    p.s.s i miss u katherine,happiness
Suddenly I remember all the memories with him  ohhh please,sadness
Paid all my bills only to go out to the mailbox to find more of them,sadness
No one wants to sit with me at lunch  I guess I'll just bury my head in my laptop and continue to be anti-social.,sadness
I think my book is gone forever... we mourn forever  SHIT!,sadness
"Oh great, Radio Disney doesn't crash with the latest webkit, so my kid can run it again. HEY WAIT.",happiness
is a failure,sadness
I misses my bed  so sleepy!,sadness
Earthlink says our modem is dead.  They want me to buy a new one or sign up for a one year contract ARGH!!!,sadness
Frustrated with copying 13Gigs across USB 1.1.Stupid old servers,sadness
Drag me to hell soundtrack from Christopher Young is delayed from june 2nd to july 7. That's SUCKS pretty bad.,sadness
Listening to Opeth. Trying not to think about missing their show in San Antonio. Failing,sadness
"Almost fell asleep under the hair dryer  so tired, feel like I'm going to puke",sadness
"wow, I didn't realized that there is a limit to the ""more"" button. That sucks... I guess two days is the max to not sign in to twitter.  !",sadness
i need new running shoes!! my feet are completely torn up,sadness
Young love comes to an end,sadness
im well bored  had a great half term and i dont wanna go back to school on monday :'( enjoying the hot weatler lo0l ;),sadness
Dang my own LDBF didnt give me a Follow Friday shot out,sadness
i could tell its gonna be an angry day...,sadness
NW Macedonia: Few rainy days in a row.,sadness
I think it's unfair I have to miss the sun  all places of work should be closed an writing essays should not be allowed when it's sunny!,sadness
headache,sadness
Co-worker's last day  we are going to miss her,sadness
Evermore and End of Fashion rocks! My poor foot though! oww! injured my foot. not good. will be sore tomorrow.  details to follow  later,sadness
ughhh studying for finals i wish i could go to prom,sadness
Sometimes I forget that boys have feelings too,sadness
"I also think that I'm talking to myself now. Okay I need to get to bed. BTW, I miss my brothers.",sadness
ate all my chocolate,sadness
Heading to Beaumont,happiness
(sigh) guess we're not gonna meet up today.,sadness
i DID argue with byron because he said im fat,sadness
Wish I was in Chicago.,sadness
So I slept 12 hrs! My body is aching,sadness
left the inn  now im at school. dang its straight up dead here!! [<3Hannah],sadness
Blah to car repairs... almost 600 dollars...   Shopping around for a better deal.,sadness
my apartment is emptying out more and more each day.. so sad.. last week at 2000,sadness
Why are some guys so stupid? They have no idea what to do with a good girl who actually cares about them..so sad,sadness
heading to the dmv to pay them my hard-earned money,sadness
"also, Lipton's Sparkling Green Tea is gross",happiness
How do you forgive yourself for hurting the one you love the most?,sadness
last day off... back to work tomorrow,sadness
wishing i was on a beach right now!!,sadness
Is not a happy bunny,sadness
"Tbh having no credit in your phone sux. i cant even text people to see what's happening, like its totally grrrsville",sadness
it will be my second year that i will not be there,sadness
being far too vigorous with pruning and regretting the removal of too many cucumber flowers off cucumber plant.,sadness
has a VERY arduous task to accomplish at work...stuff that should have already been done and as usual it hasn't. Not because of me either.,anger
oh i just check my stock port. My marketing was unable to buy me TICON at best price,sadness
"Jeff can't get his visa in time to come visit me!    I'm so sad.  In other news, I'm going to Lapa tonight to samba the night away.",sadness
sooo tired of this cubicle,sadness
laying in bed listening to opticon. i miss joe veneck,sadness
"when i cheered,i yelled SHAKE THESE at the end of a chant and did the suck it ""X"" and got suspended and had to give a public apology,lol",sadness
Will miss my baby for 2 days,sadness
"I'm so tired idk what 2 do...and I have 2 much 2 do ...church 2 nite, gotta write sermon, wash and flat iron hair, eat! so so much 2 do",sadness
at wk wishin I was at Annies grad ceremony but coodnt becuz of sumthin I dnt care to mention... sooo sad,sadness
Just recollecting my jog this a.m. - almost perfect except unkown type hanging out by my vehicle.  Too much mental noise- only 6 mile jog,happiness
"Had drums, but they where made up of other peoples sets, so, had to give them all back",sadness
its freezing cold! i cant function right in this type of weather. starving to the max,sadness
Legs are hurting because I was standing up all day.,sadness
Just found out my baby cousin is gonna be a dad!!!! At least he's married already. Everybody is getting married and having kids before me,happiness
had a great time at six flags yesterday.. its summer   my friend spent the night last night and just left so now i'm bored..,happiness
I gave my brother a hug good-bye.. as he took a load of furniture away from the house. He took the mattress I like,sadness
"Super pumped to do the ""Relay for Life"" tonite. I am walking in honor of my sweet Grandpa '06 and my Uncle Howard who past just yesterday",sadness
"I miss the old... HA, HA. I can't tell that person's name.",sadness
i'm freezing in math class!,sadness
i really wanna play....,happiness
Gah! Buddy K is a must hang with person right now I miss him.  Along with Parker and McPhee.,sadness
Been working on my freakin' computer trying to save stuff on a harddrive and it seems I failed miserably.,sadness
"Kerry threw a ball at Anand; it bounced off his head, landed on my lunch and it exploded everywhere.",sadness
taking care of sick children,sadness
I have tummy ache.  Probably not helped by eating /that/ many tic tacs.,sadness
"Oh noesss seniors last day  However, tickling will till he was on the floor giggling made it totally worth it. Plus, a senior sandwhich!",happiness
back to work,sadness
Got my hair cut. Great.  stupid gum.,sadness
my computer at work is not working...booo... need a new one!  TGIF!,sadness
Regrettin some of the decisions I made,sadness
"I'm in a pub garden,  its boiling,  hannah no likey,",happiness
at work and it sucks big time,sadness
"Saying goodbye to a good trusted friend today. Goodbye free Sky TV, you were the best friend anyone could have had.",sadness
"New baby doing well.  I will be attempting to do some more ""painting"" this weekend.",happiness
Crappy Day...,sadness
"has the urge to go shopping.hmmm but i've got no money,how?",sadness
"Well poop, my guitar lesson was canceled today  I'm so sad. I hope his son feels better soon tho.",sadness
Shaw guys are over when I want to be sleeping,sadness
my tummy hurts,sadness
Was talking to Vincent  Miss him so baadly.,sadness
Mourning Venus' Third Round Loss....,sadness
to all members of CF! check your facebook in computer immediately. a sweet video from Gulardi is waiting for you all. made me teary,happiness
i failed at cutting and peeling the mangoes  hah. it was weird trying and my father did it like it was nothing.,sadness
isn't lookin 4ward 2 work 2mz.. n if its gna b like 2day-weatherwise- itl b even worse  xo,sadness
"I'm going on an excursion this week, so I won't be twitting....",sadness
"Just got done working with Nate today...got another 100%! Yippee!! He's going on vacation next week, so I have to brave Calc on my own.",happiness
I can't comment directly to someone...... and I'm here all alone,sadness
i hate getting put on steroids. my face,sadness
We are so sad the beautiful Marisa dresses are leaving today (tear),sadness
Refusing to accept that the US holiday is over. Heading to Woodies Longboard  Diner in um ... Hove...,sadness
"just got back home, shit.. again meeting tmrw,staying at sea view, i even dont my fresh undergarments  tiring, 13 hrs working days",sadness
Manchester was wayyyyy to busy!  so warm today also! :'(,sadness
"i lost friends, when i didnt do anything",sadness
Day off with nothing to do,sadness
bad day,sadness
"I kno I'm behind the times on this one, but I just learned that Troy ""t-bag"" Dixon died back on dec. 8th 2008. RIP Troy.",sadness
FRIDAY!! I gotta work tommorow tho,happiness
Just burned my tongue!!,sadness
is sad cuz my mommy leaves to indy today,sadness
I'm off to a fun filled evening at a funeral home ...  Joy.,sadness
"Ugh the delivery was postponed, shes not having the baby til 5 and i'll be at work",sadness
At work my head hurts a little due to my neck! I hate when I sleep wrong!,sadness
Hates leaving teddy ... Now I'm miss both my boys  damn,sadness
"Played  Friendly Gm today(Bulgaria). Def. is on pt., offensively, still working on timing.  Israel on Sun. Gotta cut 2 more players.",happiness
I guess it wasn't meant for me to change it,sadness
"didnt enjoy having to say goodbye to alex, v emotional times  but the sun is making me happy !",sadness
Damn. Stephane doesn't even feel sorry for me. Off to work then,sadness
dis damn usb charger is good for nothin. gotta find that verizon store. my fone been dead since last nite,sadness
the sun burned me today....my arms look angry  Party tonight tho babes! woop!,sadness
"I need to get in a good, hard workout today after work, I feel like I've been slacking! No good",sadness
Bloody exams next week,sadness
Is working all weekend,sadness
"Beer, garden, IPOD, Friday night, shame I've got to work tomorrow",sadness
WHAT THE HELL IS GOING ON?!?! Last night and this morning SUCKED... More moving tonight.,sadness
i need a jb but i dread the fact that it will have to be retail this summer,sadness
Starting to get sad.,sadness
Feel like death  evil headache and need to pack and drive to parents. Bum.,sadness
i reaaally need you,sadness
R.I.P. Sammie the Cat,sadness
at home. have very sore feet. and am sad because the sale of my grandas house just went through. miss you,sadness
In the middle of breakfast the school called.Yep...back to get Shey...AGAIN.3rd migraine this week or maybe one that never went away,sadness
Damn...the right side of my earphones just stopped working all of a sudden. Now I need to buy new ones...,sadness
ooh my icecream's gone  oh no wait i got another 2 boxes on the freezor! yumm,sadness
"I have never had a Starbucks coffee in my entire life, people keep making me jealous",sadness
I think Ive buggered up my mobile  ack. I am a stubborn arse and refuse to get a new one.,sadness
Weekend is getting close. Too bad I'll be stuck up north  Hopefully I'll be able to get out next weekend for some real life fun.,sadness
"Outside for just about 1 hour, the sun was bloody hot - no tan  Wait for monday then will spend around 2 hours outside ;)",happiness
have to put my dog down tomorrow.,sadness
My sunglasses broke,sadness
"waiting for aaron to get into town, and then leave him for work. booo",sadness
: why is it so cold!?!?!,sadness
is becoming edgy bcause the lappy has not arrive yet,sadness
"Another favorite local place bites the dust: Con Sabor Cubano, the place I go to for the most amazing Cuban sammiches, is closed",sadness
Where is the boss... I'd like to have my check and leave please!,sadness
We're not gonna be able to talk again,sadness
michael scholfield is no more. He is dead. I am sorry,sadness
had a good day but im now skint again,sadness
"gross. it's hot, and there's cotton EVERYWHERE.. hello allergies.",sadness
Thought she wuz my best friend...,sadness
Is still tired  due to late nights out and work and has to b up early again 2moro 4 work bad times!,sadness
"Oh well, there go my hopes for seamless transfer of blog  however I am now on track and will have it up and running sometime this eve",sadness
Im so tired and sick  i have to be better on Sunday so i can sing morning and night,sadness
going camping in a coupla hours. gotta pack everything... by myself,happiness
BREAKING NEWS: The broiler at Burger King is down. There will be no burgers at Burger King at lunch!  At least Chicken Fries were there!,sadness
Time flies...and i never got it all right. Why oh why?,sadness
I am loving this sunshine and hating the thought of my office without windows,sadness
Trying to shop online wis I could find sevens for 40.  haha,happiness
i wish paramore would come to ireland,happiness
10 more days to go for Freedom!!!!!! Damn these xams!!,happiness
Selling my Bonnaroo ticket.  Can't get any time away from work. Anyone in the DC area interested? I can meet up!,sadness
Oh My God ..  sad day ..,sadness
Working late with only The House of Love for company. Just what I want to be doing on a summer evening when I should be out with people,sadness
any other Mac users completely given up on Google Chrome?,sadness
"so much for a day off- I've been on my feet, all over the place, all day!",sadness
"Out if class!! Yow party + four hour lecture don't mix attal!! I had to drink 3 red bulls and I'm still sleepy .,,,,smh! Alrite bedtime",happiness
thirty minutes turned into three hours. oops,sadness
YawNnnnn _slight headache n hangover grrr,sadness
i miss the one who would do anything to spend 5 min with me... the one who used to say just tell me when and where,sadness
G'night world. Vacations have to end some day.,sadness
has a gym day and is hoping to enjoy the last Friday of her twenties.,sadness
feels slightly better but damn i sure do miss him.....he's going to be so hard to get over......  i messed it up ...donuts=comfort,sadness
"so bored at work, its ridiculous, and my Saturday is going to suck with class in the morning",sadness
Hate being sick  especially when there's no one to pamper me,sadness
Ugh. Going to skool,sadness
im so fed up!!!...,happiness
mcfonalds roulette i i lose. they forgot mygrilled snack wrap,sadness
Playdate cancelled,sadness
"PINKPOP weekend and I've got NO tickets, meaning no BRUCE Springsteen  Oh well, it's WWWWWEEEEEEEEEEEEEEEKKKKKEEEENNNNDDDD!!!!!",sadness
"never thought i'd say this, but i miss my 9-5 job, the commute, my cubicle, free food and coffee and being downtown. why did i quit?",sadness
aaaah taking back sunday are playing in new york 3 days after we leave,sadness
I dont feel well  i got a dentist appointment later.,sadness
