text,affect,word_count,upper_word_count,ent_word_count,h_count,s_count,a_count,f_count,cons_punct_count
I'm going to stop tweeting and do my LSAT studying now.,1,13,0.154,0.077,0.000,0.000,0.000,0.000,0
"I miss my Jeep  Now I have to bum a ride to the dreaded, horrid Walmart. Boo.",1,21,0.095,0.095,0.000,0.049,0.000,0.000,0
Damn fallout 3 is a hard game,1,7,0.000,0.143,0.000,0.000,0.000,0.000,0
I think I'm about to break my own heart. (as emo as that sounds)... meh.,1,21,0.095,0.000,0.012,0.000,0.000,0.000,2
dammit i cant watch stadium music,1,7,0.000,0.000,0.012,0.000,0.000,0.000,0
"Just got in a nasty argument with someone I normally like very much.  She doesn't forgive well, either",0,22,0.045,0.000,0.024,0.000,0.000,0.000,0
Laying in bed sore and snuggeling domino... I don't wanna work out today,1,15,0.067,0.067,0.000,0.012,0.000,0.000,2
It's raining  I can't go out to jogging... I have to do it in my house gym...,1,22,0.091,0.000,0.000,0.000,0.000,0.000,4
thought I was going to have a fun day,1,9,0.111,0.111,0.012,0.000,0.000,0.000,0
Felt one tooth without the braces bracket. I got soooo hype,1,12,0.083,0.000,0.000,0.000,0.000,0.000,0
this phyllis hyman unsung story is so SAD,1,8,0.125,0.125,0.000,0.012,0.000,0.000,0
at work with a HUGE headache,1,6,0.167,0.000,0.000,0.000,0.000,0.000,0
i feel like shit,1,4,0.000,0.000,0.012,0.000,0.000,0.000,0
Got people don't let me skip sci pratical becos skola is impt and dont waste my parents money.  Nt fair.,1,25,0.000,0.040,0.012,0.000,0.000,0.000,0
Woot. just had my interview! went awsome! I didn't get to talk with Mr. Johnny thought...  oh well I still did really good!,0,30,0.067,0.033,0.037,0.000,0.000,0.000,2
my knees are sore after physio,1,6,0.000,0.000,0.000,0.012,0.000,0.000,0
My coffee got cold blah!,1,6,0.000,0.000,0.000,0.000,0.000,0.000,0
i lost my phone.,1,5,0.000,0.000,0.000,0.012,0.000,0.000,0
Why Does She Keep Trying To Hurt Me? Aren't The Tears I've Cried In The Past Few Months Enough?,1,23,0.043,0.000,0.000,0.037,0.000,0.000,0
it is always sunny on days when i can't possible be outside.  life is out to get me,1,21,0.000,0.048,0.012,0.000,0.000,0.000,0
Got people don't let me skip sci pratical becos skola is impt and cannot waste my parents money.  Nt fair.,1,25,0.000,0.040,0.012,0.000,0.000,0.000,0
Finally on my way home,0,5,0.000,0.000,0.012,0.000,0.000,0.000,0
"crap. have to break my ""no work in weekend"" rule  so much overloaded with work. aargh, hate it!",0,25,0.000,0.040,0.000,0.012,0.000,0.000,0
Awww sunthings wrong with my ubertwitter last nite.,1,9,0.000,0.000,0.000,0.000,0.000,0.000,0
am about to sell my Medieval trading pavillion... v sad,1,11,0.000,0.000,0.000,0.012,0.000,0.000,2
Ordered a new computer! Unfortunately it won't get here until the end of June.,1,17,0.000,0.059,0.000,0.012,0.000,0.000,0
Two dozen roses sent  overnight and delivered this morning. Just found out the recipient is out of town!! Sad,1,23,0.000,0.087,0.000,0.012,0.000,0.000,1
I get to drive my dad to the airport so he can fly to Vegas for the WSOP... I wanna go to Vegas...,0,25,0.120,0.080,0.000,0.000,0.000,0.000,4
Ewww just printed my new I.d badge thingie 4 work n eww my picture. I took so many n they were all ugly,1,24,0.042,0.083,0.000,0.012,0.000,0.000,0
I need to get back into daily tweeting. This hiatus sucks  What also sucks is GSN interrupting shows while they're airing. >_<,1,28,0.071,0.036,0.000,0.000,0.000,0.000,0
god opened the clouds and said i hate you josh,1,10,0.000,0.000,0.012,0.012,0.000,0.000,0
"omfg, my head",1,4,0.000,0.000,0.000,0.000,0.000,0.000,0
My job sucks!!!,1,6,0.000,0.000,0.000,0.000,0.000,0.000,2
Busy day! No time to tweet  Bmore what's happening this weekend?,1,15,0.000,0.133,0.000,0.000,0.000,0.000,0
missss my friends and plav  time for a long day of work hahah,1,14,0.000,0.071,0.012,0.012,0.000,0.000,0
so so tired..,1,4,0.000,0.000,0.000,0.000,0.000,0.000,1
is tired and sad,1,4,0.000,0.000,0.000,0.012,0.000,0.000,0
looks like another sober weekend ahead...,0,7,0.000,0.143,0.012,0.000,0.000,0.000,2
why does my life suck?,1,6,0.000,0.000,0.000,0.000,0.000,0.000,0
UGH! Poor Beautiful Girl. Went in for new tires and inspection sticker. Now there's a $590 repair and still no tires.,1,27,0.037,0.074,0.012,0.000,0.000,0.000,0
"FreeSat's coverage (Sky dish) is really, really bad at the moment, blocks all over the place, really annoying!",1,25,0.000,0.040,0.000,0.000,0.000,0.012,0
My computer died,1,3,0.000,0.000,0.000,0.012,0.000,0.000,0
Conference call with HP.  They gave me an invalid pass code so I can't attend,1,18,0.111,0.000,0.000,0.000,0.000,0.000,0
Massive headache,1,2,0.000,0.000,0.000,0.000,0.000,0.000,0
oh no! I just crashed my ball pump,1,9,0.111,0.000,0.012,0.012,0.000,0.000,0
OH. I am just so tired.,1,8,0.250,0.000,0.000,0.000,0.000,0.000,0
My poor phone is nekkid without its cover.,1,9,0.000,0.000,0.000,0.000,0.000,0.000,0
Well thats that then. Exam failed and bsc gone,1,11,0.000,0.000,0.012,0.012,0.000,0.000,0
Everything is annoying me today,1,5,0.000,0.200,0.000,0.000,0.000,0.000,0
I need some cheering up,1,5,0.200,0.000,0.012,0.000,0.000,0.000,0
soo tired.. still kinda angry that i missed the concert,1,11,0.000,0.000,0.000,0.012,0.000,0.000,1
leaving now  off to get my angry teethed pulled....,1,11,0.000,0.000,0.000,0.000,0.000,0.000,3
"Ok, I'm going outside...wish i was playing basketball  oh well...",0,16,0.062,0.000,0.024,0.000,0.000,0.000,4
crying real tears,1,3,0.000,0.000,0.000,0.024,0.000,0.000,0
No launch today. Teacher changed plans and we watched a stupid move about tesla,1,15,0.000,0.067,0.000,0.000,0.000,0.000,0
my blow torch has broken  this is a REAL bummer,1,11,0.091,0.000,0.000,0.012,0.000,0.000,0
My TI89 died. I don't know why.,1,10,0.200,0.000,0.000,0.012,0.000,0.000,0
So sad I'm going to miss seeing Pennywise again this year,1,12,0.083,0.167,0.000,0.024,0.000,0.000,0
Hates moving,1,2,0.000,0.000,0.000,0.012,0.000,0.000,0
"sooooo, i just dropped my phone.  don't text or tweet me, i'm currently banging my face against a spike covered poison ivy infested wall.",1,31,0.000,0.000,0.000,0.012,0.000,0.024,0
Missin my boo,1,3,0.000,0.333,0.000,0.000,0.000,0.000,0
Murray just got broken,1,4,0.000,0.250,0.000,0.012,0.000,0.000,0
"is enjoying a yummy salad, but missing her avocado  that's what happens when your husband does the grocery shop.",1,23,0.000,0.000,0.012,0.012,0.000,0.000,0
"[stapler haiku] Whar a Night! Woo Hoo! Yeah! / A beautiful night to party! / Oops, I'm a stapler...",0,28,0.071,0.000,0.024,0.000,0.000,0.000,2
aaaaaaaaaaa McFly,2,2,0.000,0.000,0.000,0.000,0.000,0.000,0
you wanna know what's worse... my coworker just brewed a fresh cup of coffee and all I can think about is bacon,1,24,0.042,0.000,0.000,0.000,0.000,0.000,2
i'm under 100 followers again  gosh darn. good mood atm. might have a bbq later. heat waaaave <3,0,23,0.000,0.043,0.012,0.000,0.000,0.000,0
Straighening my hair and its not going as straight as i want it to be what a  bummerrr for me,0,21,0.000,0.000,0.000,0.000,0.000,0.000,0
Oww. Can't even describe how much my back hurts. Going to have to go to the stupid doctor.,1,22,0.000,0.000,0.000,0.012,0.000,0.000,0
Aaaaahhhh.... Friday!!!! but.......     Funeral at 5,1,13,0.000,0.308,0.000,0.012,0.000,0.000,12
Sun has been making me happy =] Shame about work tonight  x,1,14,0.000,0.143,0.012,0.012,0.000,0.000,0
Sad day in the office. Glad it's Friday. Like to get away from this for a while. Poor co-worker just lost her son.,1,30,0.000,0.067,0.024,0.024,0.000,0.000,0
Wishes she had a pool,1,5,0.000,0.000,0.000,0.000,0.000,0.000,0
found six great vegan places to eat and relax at; four of which I can't get to without a car,0,22,0.045,0.091,0.024,0.000,0.000,0.000,0
Soooo not feeling well and I need to get out of bed,1,12,0.083,0.000,0.012,0.000,0.000,0.000,0
"well it's not done yet ! 1 more thing left huaaahhhhh ! jupaa, resaaaa awas kaliaaannn !",1,19,0.000,0.053,0.012,0.000,0.000,0.000,0
In the university with hungry!!,0,7,0.000,0.000,0.000,0.000,0.000,0.000,1
sourish limbs is preventing me from gg out on a friday. not happy. i haven't been on at 12am for a v long time...even more so on a fri,1,35,0.000,0.057,0.012,0.012,0.000,0.000,2
Back in Manchester. Whats with the weather? Sweaty,0,11,0.000,0.091,0.000,0.000,0.000,0.000,0
sick of math,1,3,0.000,0.000,0.000,0.012,0.000,0.000,0
Finally left the house! It's gloomy outside.,0,10,0.000,0.000,0.000,0.012,0.000,0.000,0
"Loving the sun today, even thought I should be revising. Not a good day though, been at Kates all afty, shit day for her bless her  x",0,32,0.031,0.062,0.037,0.000,0.000,0.000,0
extremely bored.,1,3,0.000,0.000,0.000,0.000,0.000,0.000,0
The computer at work hates me.  have to call tech support. Again...,1,16,0.000,0.000,0.000,0.012,0.000,0.000,2
I wanna be out in the sunshineeeeeee,1,7,0.143,0.000,0.000,0.000,0.000,0.000,0
workout stunk...no headphones.,1,6,0.000,0.000,0.000,0.000,0.000,0.000,2
"headache, headache, go away. come again another day....",1,12,0.000,0.083,0.000,0.000,0.000,0.000,3
i wish my drems could come true,1,7,0.000,0.000,0.000,0.000,0.000,0.000,0
im at home....on a friday night.  but it's all good!,1,17,0.000,0.118,0.024,0.000,0.000,0.000,3
"tired and bored, watching movies while i'm home alone",1,11,0.000,0.000,0.012,0.012,0.000,0.000,0
"Screw it goin back to bed,,ill just go tomorrow ,,,,,kinda sad",1,16,0.000,0.062,0.000,0.012,0.000,0.000,5
"Ohhhh man  My mom got a bag of these caramel candy things, they're soooo good. I'm going to get so fat off of them ;__;",0,33,0.030,0.000,0.012,0.000,0.000,0.000,0
i hate interviews. im going to do horrible today,1,11,0.000,0.091,0.000,0.012,0.000,0.012,0
Hallooo bayern!hallooo stau!,0,4,0.000,0.250,0.000,0.000,0.000,0.000,0
Head ache  Tom's call time is really early because the shows will start at 2:30PM. Recovered like 150+ photos already... 700 more to go!,1,30,0.033,0.100,0.012,0.012,0.000,0.000,2
is in route 2 da' beach! No sun yet,1,11,0.000,0.091,0.012,0.000,0.000,0.000,0
Aww nobody likes the album I posted after a million attempts  Boohoo,1,13,0.077,0.077,0.012,0.000,0.000,0.000,0
"I was supported to do things I didn't like,, n when I was about to do what I intrested in,, mom always refused it...",1,30,0.133,0.000,0.012,0.000,0.000,0.000,4
I really miss my phone  i cant wait till my new one comes,1,15,0.067,0.067,0.000,0.012,0.000,0.000,0
now the pic wont load up on twitter,1,9,0.000,0.000,0.000,0.000,0.000,0.000,0
I'm packed up and leaving my Canterbury office and my fab QAandV colleagues for the last time   A great bunch of people. I will miss you xx,0,30,0.100,0.033,0.024,0.012,0.000,0.000,0
bad hair day,1,3,0.000,0.000,0.000,0.000,0.000,0.012,0
Shout out to my moms for wakin me up so prematurely! Preciate it,2,14,0.000,0.000,0.000,0.000,0.000,0.000,0
Ugh - car got stolen sometime between yesterday evening and this morning when husband was due to go to work  Like we can afford this???,1,29,0.000,0.069,0.012,0.000,0.000,0.000,2
Have a happy Friday and weekend everyone .. TGIF for me is nothing,0,13,0.077,0.231,0.024,0.000,0.000,0.000,1
im sad about missing out on the opportunity to be in valencia's new video.,1,17,0.000,0.000,0.000,0.024,0.000,0.000,0
Leaving NOLA today  Counting down the seconds 'til I start crying. Love this place so much.,1,20,0.100,0.100,0.012,0.012,0.000,0.000,0
Stupid red hair is too difficult on the upkeep. Re-dyed it a more manageable brown-red. Boo,2,22,0.000,0.000,0.000,0.000,0.000,0.000,0
Licking chocolate crumbs off a Twirl wrapper like Zammo on smack,0,11,0.000,0.091,0.012,0.000,0.000,0.000,0
"It has been 24 hours now, since I had my dog put to sleep.  RIP my old friend.",1,22,0.091,0.045,0.012,0.000,0.000,0.000,0
"I wouldn't mind some sunshine and a walk. Where are you, summer??",1,17,0.059,0.059,0.024,0.000,0.000,0.000,1
Finally got a call for marriage counseling 3 days late....,1,11,0.000,0.091,0.012,0.000,0.000,0.000,3
finally got out of a 12 km traffic jam. we'll probably not be able to make it in time for a few laps tonight,0,26,0.000,0.077,0.000,0.000,0.000,0.000,0
Smart cars are the most worthless cars ever made. and it makes me sad how many of them I see anymore.,1,23,0.043,0.000,0.000,0.024,0.000,0.000,0
Finally sunny days and I'm too sick to go outside and play.,1,14,0.071,0.071,0.024,0.012,0.000,0.000,0
so freaking tired.  It's like my body refuses to move.,1,14,0.000,0.000,0.012,0.000,0.000,0.012,0
I fell! I think my knee is broken  but I look fabulous,1,14,0.214,0.000,0.012,0.012,0.000,0.000,0
"Thanks everyone. Unfortunately nothing can be done. The sales speak for themselves, and if that doesn't convince Diamond, nothing will.",0,26,0.000,0.038,0.024,0.012,0.000,0.000,0
now my ds just died  whatta letdown!,1,9,0.000,0.000,0.000,0.012,0.000,0.000,0
Whistling while you work = LAME! lol,0,8,0.125,0.000,0.000,0.000,0.000,0.000,0
WALC-ers are you ready to cry? its going to be a long day of reminiscing,1,18,0.056,0.056,0.000,0.024,0.000,0.000,0
not long in from sunbathing and burnt,1,7,0.000,0.000,0.000,0.012,0.000,0.000,0
Headache,1,1,0.000,0.000,0.000,0.000,0.000,0.000,0
want food too,0,3,0.000,0.000,0.000,0.000,0.000,0.000,0
NOO!! XBOX got red rings of death,1,9,0.222,0.111,0.000,0.012,0.000,0.000,1
well im gonna go shower now. gotta get rdy 4 movies in a couple hours!   byeee   ~~  Esther <3    p.s.s i miss u katherine,0,33,0.000,0.121,0.012,0.012,0.000,0.000,0
Suddenly I remember all the memories with him  ohhh please,1,11,0.091,0.000,0.012,0.012,0.000,0.000,0
Paid all my bills only to go out to the mailbox to find more of them,1,16,0.000,0.000,0.000,0.000,0.000,0.000,0
No one wants to sit with me at lunch  I guess I'll just bury my head in my laptop and continue to be anti-social.,1,29,0.069,0.000,0.000,0.012,0.000,0.000,0
I think my book is gone forever... we mourn forever  SHIT!,1,14,0.143,0.000,0.000,0.012,0.000,0.000,2
"Oh great, Radio Disney doesn't crash with the latest webkit, so my kid can run it again. HEY WAIT.",0,24,0.083,0.042,0.024,0.012,0.000,0.000,0
is a failure,1,3,0.000,0.000,0.000,0.012,0.000,0.000,0
I misses my bed  so sleepy!,1,8,0.125,0.000,0.000,0.012,0.000,0.000,0
Earthlink says our modem is dead.  They want me to buy a new one or sign up for a one year contract ARGH!!!,1,28,0.036,0.071,0.000,0.012,0.000,0.000,2
Frustrated with copying 13Gigs across USB 1.1.Stupid old servers,1,9,0.111,0.222,0.000,0.000,0.000,0.000,0
Drag me to hell soundtrack from Christopher Young is delayed from june 2nd to july 7. That's SUCKS pretty bad.,1,23,0.043,0.087,0.000,0.012,0.000,0.012,0
Listening to Opeth. Trying not to think about missing their show in San Antonio. Failing,1,17,0.000,0.118,0.000,0.024,0.000,0.000,0
"Almost fell asleep under the hair dryer  so tired, feel like I'm going to puke",1,18,0.056,0.000,0.012,0.000,0.000,0.000,0
"wow, I didn't realized that there is a limit to the ""more"" button. That sucks... I guess two days is the max to not sign in to twitter.  !",1,37,0.054,0.027,0.000,0.000,0.000,0.000,2
i need new running shoes!! my feet are completely torn up,1,13,0.000,0.000,0.012,0.012,0.000,0.000,1
Young love comes to an end,1,6,0.000,0.000,0.012,0.000,0.000,0.000,0
im well bored  had a great half term and i dont wanna go back to school on monday :'( enjoying the hot weatler lo0l ;),1,28,0.000,0.107,0.037,0.000,0.000,0.000,0
Dang my own LDBF didnt give me a Follow Friday shot out,1,13,0.077,0.154,0.000,0.012,0.000,0.000,0
i could tell its gonna be an angry day...,1,11,0.000,0.000,0.000,0.000,0.000,0.000,2
NW Macedonia: Few rainy days in a row.,1,10,0.100,0.100,0.000,0.000,0.000,0.000,0
I think it's unfair I have to miss the sun  all places of work should be closed an writing essays should not be allowed when it's sunny!,1,31,0.065,0.000,0.024,0.024,0.000,0.000,0
headache,1,1,0.000,0.000,0.000,0.000,0.000,0.000,0
Co-worker's last day  we are going to miss her,1,13,0.000,0.077,0.000,0.012,0.000,0.000,0
Evermore and End of Fashion rocks! My poor foot though! oww! injured my foot. not good. will be sore tomorrow.  details to follow  later,1,32,0.000,0.031,0.012,0.024,0.000,0.000,0
ughhh studying for finals i wish i could go to prom,1,11,0.000,0.000,0.000,0.000,0.000,0.000,0
Sometimes I forget that boys have feelings too,1,8,0.125,0.000,0.000,0.000,0.000,0.000,0
"I also think that I'm talking to myself now. Okay I need to get to bed. BTW, I miss my brothers.",1,26,0.192,0.000,0.012,0.012,0.000,0.000,0
ate all my chocolate,1,4,0.000,0.000,0.000,0.000,0.000,0.000,0
Heading to Beaumont,0,3,0.000,0.333,0.000,0.000,0.000,0.000,0
(sigh) guess we're not gonna meet up today.,1,13,0.000,0.077,0.000,0.000,0.000,0.000,0
i DID argue with byron because he said im fat,1,11,0.091,0.000,0.000,0.000,0.000,0.000,0
Wish I was in Chicago.,1,6,0.167,0.167,0.000,0.000,0.000,0.000,0
So I slept 12 hrs! My body is aching,1,10,0.100,0.100,0.000,0.012,0.000,0.000,0
left the inn  now im at school. dang its straight up dead here!! [<3Hannah],1,22,0.000,0.000,0.000,0.012,0.000,0.000,1
Blah to car repairs... almost 600 dollars...   Shopping around for a better deal.,1,17,0.000,0.059,0.000,0.000,0.000,0.000,4
my apartment is emptying out more and more each day.. so sad.. last week at 2000,1,18,0.000,0.167,0.000,0.024,0.000,0.000,2
Why are some guys so stupid? They have no idea what to do with a good girl who actually cares about them..so sad,1,26,0.000,0.000,0.012,0.012,0.000,0.000,1
heading to the dmv to pay them my hard-earned money,1,12,0.000,0.000,0.012,0.000,0.000,0.000,0
"also, Lipton's Sparkling Green Tea is gross",0,9,0.000,0.222,0.012,0.000,0.000,0.000,0
How do you forgive yourself for hurting the one you love the most?,1,14,0.000,0.000,0.012,0.012,0.000,0.000,0
last day off... back to work tomorrow,1,8,0.000,0.250,0.000,0.000,0.000,0.000,2
wishing i was on a beach right now!!,1,10,0.000,0.000,0.012,0.000,0.000,0.000,1
Is not a happy bunny,1,5,0.000,0.000,0.012,0.000,0.000,0.000,0
"Tbh having no credit in your phone sux. i cant even text people to see what's happening, like its totally grrrsville",1,25,0.000,0.000,0.012,0.000,0.000,0.000,0
it will be my second year that i will not be there,1,12,0.000,0.083,0.000,0.000,0.000,0.000,0
being far too vigorous with pruning and regretting the removal of too many cucumber flowers off cucumber plant.,1,19,0.000,0.000,0.000,0.012,0.000,0.000,0
has a VERY arduous task to accomplish at work...stuff that should have already been done and as usual it hasn't. Not because of me either.,2,30,0.033,0.000,0.012,0.000,0.000,0.000,2
oh i just check my stock port. My marketing was unable to buy me TICON at best price,1,19,0.053,0.053,0.000,0.000,0.000,0.000,0
"Jeff can't get his visa in time to come visit me!    I'm so sad.  In other news, I'm going to Lapa tonight to samba the night away.",1,36,0.056,0.056,0.000,0.012,0.000,0.000,0
sooo tired of this cubicle,1,5,0.000,0.000,0.000,0.000,0.000,0.000,0
laying in bed listening to opticon. i miss joe veneck,1,11,0.000,0.000,0.000,0.012,0.000,0.000,0
"when i cheered,i yelled SHAKE THESE at the end of a chant and did the suck it ""X"" and got suspended and had to give a public apology,lol",1,34,0.088,0.000,0.012,0.000,0.000,0.012,0
Will miss my baby for 2 days,1,7,0.000,0.143,0.012,0.012,0.000,0.000,0
"I'm so tired idk what 2 do...and I have 2 much 2 do ...church 2 nite, gotta write sermon, wash and flat iron hair, eat! so so much 2 do",1,39,0.051,0.103,0.000,0.000,0.000,0.000,4
at wk wishin I was at Annies grad ceremony but coodnt becuz of sumthin I dnt care to mention... sooo sad,1,22,0.091,0.045,0.000,0.012,0.000,0.000,2
Just recollecting my jog this a.m. - almost perfect except unkown type hanging out by my vehicle.  Too much mental noise- only 6 mile jog,0,27,0.000,0.074,0.012,0.012,0.000,0.000,0
"Had drums, but they where made up of other peoples sets, so, had to give them all back",1,21,0.000,0.000,0.000,0.000,0.000,0.000,0
its freezing cold! i cant function right in this type of weather. starving to the max,1,19,0.000,0.000,0.000,0.000,0.000,0.000,0
Legs are hurting because I was standing up all day.,1,11,0.091,0.091,0.000,0.012,0.000,0.000,0
Just found out my baby cousin is gonna be a dad!!!! At least he's married already. Everybody is getting married and having kids before me,0,32,0.000,0.000,0.049,0.000,0.000,0.000,3
had a great time at six flags yesterday.. its summer   my friend spent the night last night and just left so now i'm bored..,0,28,0.000,0.179,0.037,0.000,0.000,0.000,2
I gave my brother a hug good-bye.. as he took a load of furniture away from the house. He took the mattress I like,1,28,0.071,0.000,0.049,0.000,0.000,0.000,1
"Super pumped to do the ""Relay for Life"" tonite. I am walking in honor of my sweet Grandpa '06 and my Uncle Howard who past just yesterday",1,31,0.032,0.129,0.049,0.000,0.000,0.000,0
"I miss the old... HA, HA. I can't tell that person's name.",1,18,0.222,0.000,0.000,0.012,0.000,0.000,2
i'm freezing in math class!,1,7,0.000,0.000,0.000,0.000,0.000,0.000,0
i really wanna play....,0,5,0.000,0.000,0.012,0.000,0.000,0.000,3
Gah! Buddy K is a must hang with person right now I miss him.  Along with Parker and McPhee.,1,23,0.087,0.130,0.000,0.024,0.000,0.000,0
Been working on my freakin' computer trying to save stuff on a harddrive and it seems I failed miserably.,1,21,0.048,0.000,0.000,0.024,0.000,0.000,0
"Kerry threw a ball at Anand; it bounced off his head, landed on my lunch and it exploded everywhere.",1,22,0.000,0.091,0.000,0.012,0.000,0.000,0
taking care of sick children,1,5,0.000,0.000,0.000,0.012,0.000,0.000,0
I have tummy ache.  Probably not helped by eating /that/ many tic tacs.,1,16,0.062,0.000,0.000,0.012,0.000,0.000,0
"Oh noesss seniors last day  However, tickling will till he was on the floor giggling made it totally worth it. Plus, a senior sandwhich!",0,29,0.000,0.034,0.012,0.000,0.000,0.000,0
back to work,1,3,0.000,0.000,0.000,0.000,0.000,0.000,0
Got my hair cut. Great.  stupid gum.,1,11,0.000,0.000,0.012,0.000,0.000,0.000,0
my computer at work is not working...booo... need a new one!  TGIF!,1,18,0.056,0.056,0.012,0.000,0.000,0.000,4
Regrettin some of the decisions I made,1,7,0.143,0.143,0.000,0.000,0.000,0.000,0
"I'm in a pub garden,  its boiling,  hannah no likey,",0,16,0.062,0.000,0.000,0.000,0.000,0.000,0
at work and it sucks big time,1,7,0.000,0.000,0.000,0.000,0.000,0.000,0
"Saying goodbye to a good trusted friend today. Goodbye free Sky TV, you were the best friend anyone could have had.",1,24,0.042,0.083,0.049,0.000,0.000,0.000,0
"New baby doing well.  I will be attempting to do some more ""painting"" this weekend.",0,20,0.050,0.050,0.024,0.000,0.000,0.000,0
Crappy Day...,1,3,0.000,0.000,0.000,0.000,0.000,0.000,2
"has the urge to go shopping.hmmm but i've got no money,how?",1,15,0.000,0.000,0.012,0.000,0.000,0.000,0
"Well poop, my guitar lesson was canceled today  I'm so sad. I hope his son feels better soon tho.",1,24,0.083,0.042,0.024,0.012,0.000,0.000,0
Shaw guys are over when I want to be sleeping,1,10,0.100,0.100,0.000,0.000,0.000,0.000,0
my tummy hurts,1,3,0.000,0.000,0.000,0.012,0.000,0.000,0
Was talking to Vincent  Miss him so baadly.,1,10,0.000,0.100,0.000,0.012,0.000,0.000,0
Mourning Venus' Third Round Loss....,1,7,0.000,0.286,0.000,0.024,0.000,0.000,3
to all members of CF! check your facebook in computer immediately. a sweet video from Gulardi is waiting for you all. made me teary,0,27,0.037,0.037,0.012,0.012,0.000,0.000,0
i failed at cutting and peeling the mangoes  hah. it was weird trying and my father did it like it was nothing.,1,25,0.000,0.000,0.012,0.012,0.000,0.000,0
isn't lookin 4ward 2 work 2mz.. n if its gna b like 2day-weatherwise- itl b even worse  xo,1,23,0.000,0.087,0.012,0.000,0.000,0.000,1
"I'm going on an excursion this week, so I won't be twitting....",1,16,0.125,0.062,0.000,0.000,0.000,0.000,3
"Just got done working with Nate today...got another 100%! Yippee!! He's going on vacation next week, so I have to brave Calc on my own.",0,34,0.029,0.147,0.012,0.000,0.000,0.000,3
I can't comment directly to someone...... and I'm here all alone,1,14,0.143,0.000,0.000,0.012,0.000,0.000,5
i hate getting put on steroids. my face,1,9,0.000,0.000,0.000,0.012,0.000,0.000,0
We are so sad the beautiful Marisa dresses are leaving today (tear),1,14,0.000,0.143,0.012,0.024,0.000,0.000,0
Refusing to accept that the US holiday is over. Heading to Woodies Longboard  Diner in um ... Hove...,1,21,0.048,0.095,0.012,0.000,0.000,0.000,4
"just got back home, shit.. again meeting tmrw,staying at sea view, i even dont my fresh undergarments  tiring, 13 hrs working days",1,30,0.000,0.067,0.012,0.000,0.000,0.000,1
Manchester was wayyyyy to busy!  so warm today also! :'(,1,13,0.000,0.154,0.000,0.000,0.000,0.000,0
"i lost friends, when i didnt do anything",1,10,0.000,0.000,0.012,0.012,0.000,0.000,0
Day off with nothing to do,1,6,0.000,0.000,0.000,0.000,0.000,0.000,0
bad day,1,2,0.000,0.500,0.000,0.000,0.000,0.012,0
"I kno I'm behind the times on this one, but I just learned that Troy ""t-bag"" Dixon died back on dec. 8th 2008. RIP Troy.",1,34,0.118,0.147,0.000,0.012,0.000,0.000,0
FRIDAY!! I gotta work tommorow tho,0,9,0.222,0.222,0.000,0.000,0.000,0.000,1
Just burned my tongue!!,1,6,0.000,0.000,0.000,0.000,0.000,0.000,1
is sad cuz my mommy leaves to indy today,1,9,0.000,0.111,0.000,0.012,0.000,0.000,0
I'm off to a fun filled evening at a funeral home ...  Joy.,1,16,0.062,0.062,0.037,0.012,0.000,0.000,2
"Ugh the delivery was postponed, shes not having the baby til 5 and i'll be at work",1,20,0.000,0.000,0.012,0.000,0.000,0.000,0
At work my head hurts a little due to my neck! I hate when I sleep wrong!,1,19,0.105,0.000,0.000,0.024,0.000,0.000,0
Hates leaving teddy ... Now I'm miss both my boys  damn,1,13,0.077,0.000,0.000,0.024,0.000,0.000,2
"Played  Friendly Gm today(Bulgaria). Def. is on pt., offensively, still working on timing.  Israel on Sun. Gotta cut 2 more players.",0,33,0.000,0.121,0.024,0.000,0.000,0.000,0
I guess it wasn't meant for me to change it,1,11,0.091,0.000,0.000,0.000,0.000,0.000,0
"didnt enjoy having to say goodbye to alex, v emotional times  but the sun is making me happy !",1,22,0.000,0.000,0.024,0.000,0.000,0.000,0
Damn. Stephane doesn't even feel sorry for me. Off to work then,1,15,0.000,0.067,0.000,0.000,0.000,0.000,0
dis damn usb charger is good for nothin. gotta find that verizon store. my fone been dead since last nite,1,23,0.000,0.000,0.012,0.012,0.000,0.000,0
the sun burned me today....my arms look angry  Party tonight tho babes! woop!,1,18,0.000,0.111,0.012,0.000,0.000,0.012,3
"I need to get in a good, hard workout today after work, I feel like I've been slacking! No good",1,24,0.125,0.042,0.037,0.000,0.000,0.000,0
Bloody exams next week,1,4,0.000,0.250,0.000,0.012,0.000,0.000,0
Is working all weekend,1,4,0.000,0.250,0.000,0.000,0.000,0.000,0
"Beer, garden, IPOD, Friday night, shame I've got to work tomorrow",1,16,0.125,0.250,0.000,0.012,0.000,0.000,0
WHAT THE HELL IS GOING ON?!?! Last night and this morning SUCKED... More moving tonight.,1,21,0.333,0.095,0.000,0.012,0.000,0.000,2
i need a jb but i dread the fact that it will have to be retail this summer,1,18,0.000,0.056,0.012,0.012,0.000,0.000,0
Starting to get sad.,1,5,0.000,0.000,0.000,0.012,0.000,0.000,0
Feel like death  evil headache and need to pack and drive to parents. Bum.,1,17,0.000,0.000,0.012,0.037,0.000,0.000,0
i reaaally need you,1,4,0.000,0.000,0.000,0.000,0.000,0.000,0
R.I.P. Sammie the Cat,1,4,0.250,0.250,0.000,0.000,0.000,0.000,0
at home. have very sore feet. and am sad because the sale of my grandas house just went through. miss you,1,24,0.000,0.000,0.012,0.037,0.000,0.000,0
