text,affect,word_count,upper_word_count,ent_word_count,h_count,s_count,a_count,f_count,cons_punct_count
"Trumpism likewise rests on a bed of racial resentment that was made knowingly and intentionally, long before Trump got into politics.",2,23,0.000,0.087,0.000,0.024,0.000,0.000,0
"If you let a general tweet offend you, you definitely shouldn't be on twitter.",2,17,0.000,0.000,0.000,0.012,0.000,0.000,0
straight people are canoodling on the quad and I'm ,2,10,0.100,0.000,0.000,0.000,0.000,0.000,0
My husband found out there are other rabid hockey fans like me as we waited in line 4 of the 6 window stickers were for SJ NHL/AHL hockey.,2,31,0.097,0.097,0.012,0.000,0.000,0.012,0
I've been wanting salty fries from McDonald's since yesterday and I'm burning my fingers eating them bc these shits 🔥🔥🔥,2,25,0.080,0.080,0.000,0.000,0.000,0.000,0
Because you offended by the lies of Alexandria Goddard doesn't mean that I'm Deric's friend or anything else. Purely a fishin expedition.,2,27,0.037,0.074,0.012,0.024,0.000,0.000,0
"Y'all really insult coz of soccer???  Lmao, wow!!!!!!",2,19,0.000,0.000,0.000,0.000,0.000,0.000,7
"The bitter the battle, the sweeter the victory...",2,10,0.000,0.000,0.012,0.024,0.000,0.000,2
i resent biting my tongue.,2,6,0.000,0.000,0.000,0.012,0.000,0.000,0
People often grudge others what they cannot enjoy themselves.,2,11,0.000,0.000,0.012,0.000,0.000,0.000,0
Now they fret about scuffs. I’ll take scuffs (which…come in) for a phone I can use wet handed or drop in a toilet any day.,2,32,0.062,0.031,0.000,0.000,0.000,0.000,0
"If ydu yell 'fire' in a crowded theater you will burst into flames. It's a cool trick, bu: only once.",2,27,0.000,0.000,0.000,0.000,0.000,0.012,0
"Grateful for all the hungry people in my life! Hungry to learn, change, grow, help, etc - not sure anybody has it better! ",2,29,0.000,0.000,0.012,0.000,0.000,0.000,0
New madden kicking 🚮,2,4,0.000,0.000,0.000,0.000,0.000,0.012,0
When you burst out crying alone and u realize that no one truly knows how unhappy you really are because you don't want anyone to know,2,27,0.000,0.000,0.000,0.035,0.000,0.000,0
schneiderlin taking his revenge for the 2 fouls,2,8,0.000,0.125,0.000,0.000,0.000,0.012,0
you are an angry glass of vodka,2,7,0.000,0.000,0.000,0.000,0.000,0.000,0
"be strong, independant and practical. stop living in your world of fantasy. snap out of it. the faster u get used to the reality, the better",2,31,0.000,0.000,0.012,0.000,0.000,0.000,0
you know cyran still hasn't done makeup based on jeongguk's tiddy like i suggested and i'm ,2,19,0.000,0.000,0.012,0.000,0.000,0.000,0
I believe I'm gonna start singing in my snap stories on the tractor. Switch it up a little bit.,2,23,0.087,0.043,0.012,0.000,0.000,0.000,0
doing some testing with my current earth burst team,2,9,0.000,0.000,0.000,0.000,0.000,0.000,0
"also other ppl who i love a whole damn lot; erica, joanna, tiff, sirli, harley, anja, (the rest of the gc bc i ran out of chara!)",2,37,0.000,0.000,0.012,0.000,0.000,0.000,0
Can't wait to be in my Ninja turtle costume raging at OSU again this Halloween 😈,2,17,0.059,0.176,0.000,0.000,0.000,0.012,0
The best revenge is massive success. –Frank Sinatra,2,9,0.000,0.111,0.012,0.000,0.000,0.012,0
"Despite my sharing O'Neill's article, what saddens me about the Gazza case is there seems to be more fury about the sentence than the remark",2,27,0.000,0.074,0.012,0.012,0.000,0.012,0
We worship at Your feet\nWhere wrath and mercy meet\nAnd a guilty world is washed\nBy love's pure stream\n—Graham Kendrick,2,21,0.000,0.095,0.012,0.012,0.000,0.012,0
"Holding a grudge on someone will stop your blessings from God ,learn to forgive and forget 🙏🏾",2,19,0.000,0.000,0.024,0.000,0.000,0.000,0
Nor hell a fury like a woman scorned -- William Congreve,2,11,0.000,0.091,0.012,0.012,0.000,0.012,0
That is at least the 3rd time the balls been burst in our games,2,14,0.000,0.071,0.000,0.000,0.000,0.000,0
"Nurse practitioner: 'you look pretty bad. No offense of course.'  \n\nThank you, that really added that spark of positivity I needed today.",2,30,0.033,0.033,0.012,0.000,0.000,0.012,0
and apparently he's supposed to have a Scottish accent??? I'm ,2,15,0.067,0.067,0.000,0.000,0.000,0.000,2
 I can't guess if you holding a grudge against the best',2,14,0.071,0.000,0.000,0.000,0.000,0.000,0
my wasp sting is so itchy,2,6,0.000,0.000,0.000,0.000,0.000,0.024,0
Sorry to burst your bubble but it isn't that century anymore. Welcome to the 21st century.,2,19,0.000,0.105,0.012,0.000,0.000,0.000,0
"Are you lost in the fury, fearing that you'll fail?",2,13,0.000,0.000,0.000,0.035,0.000,0.012,0
my alarm clock was ringing this morning n my flatmate knocked on my door and asked if i set anything on fire or if i'm burning alive :) :):),2,32,0.000,0.031,0.012,0.000,0.000,0.024,0
being bitter only hurts yourself lmaooo,2,6,0.000,0.000,0.000,0.024,0.000,0.000,0
Sometimes I think the British political landscape is desolate and then I look over at the foaming wasteland of the US and think we're OK,2,26,0.154,0.077,0.000,0.012,0.000,0.000,0
A wise man told me that holdin' a grudge is like\nLetting somebody just live inside of your head rent free,2,21,0.048,0.000,0.012,0.000,0.000,0.000,0
My little sister sure can hold a grudge 😂😂😂,2,11,0.000,0.273,0.000,0.000,0.000,0.000,0
one of the main things im doing w/ 13c is filling in the void of my empty bitter heart by making everything how i wanted it to be growing up,2,31,0.000,0.065,0.012,0.024,0.000,0.000,0
snap music kept me from running into traffic 2005-2007.,2,12,0.000,0.083,0.012,0.000,0.000,0.000,0
Keep in mind. We're all weak. Don't insult people just because they're human.,2,19,0.000,0.000,0.000,0.012,0.000,0.000,0
When a grown adult doesn't drink or has never drank before I just assume they were raised around a raging alcoholic and they want no parts.,2,28,0.036,0.000,0.000,0.012,0.000,0.012,0
don't give someone power by letting their words offend you,2,11,0.000,0.000,0.012,0.012,0.000,0.000,0
Lot 100 would give Ghandi road rage,2,7,0.000,0.286,0.000,0.000,0.000,0.012,0
when you find out the initiative isn't even a thing 😧 ,2,12,0.000,0.000,0.000,0.000,0.000,0.000,0
Who got madden 17 or 2k17 ps4 add TrackdawgT lets run it,2,12,0.000,0.167,0.000,0.000,0.000,0.012,0
The best revenge is massive success.,2,7,0.000,0.000,0.012,0.000,0.000,0.012,0
"Tiangong 1, China's first space laboratory, will come to a fiery end in late 2017. The average decommissioned satellite either burns ...",2,26,0.000,0.115,0.000,0.000,0.000,0.000,2
"Well, the lines for Sweden's goals sure sting.",2,11,0.000,0.091,0.012,0.000,0.000,0.012,0
Don't be bitter,2,4,0.000,0.000,0.000,0.012,0.000,0.000,0
Recommended reading: Prisoners of Hate by Aaron Beck ,2,9,0.000,0.111,0.000,0.024,0.000,0.000,0
Leveled at the half. Much better offense expected in the second half,2,13,0.000,0.077,0.000,0.000,0.000,0.000,0
One of my favorite classic cars is the Plymouth fiery.,2,11,0.000,0.182,0.012,0.000,0.000,0.000,0
"As your own lives in order to complete our amazing life journey successfully, it is there. ",2,18,0.000,0.000,0.035,0.000,0.000,0.000,0
Focus on yourself. Don't let other's love define you when you're happy and don't let it make you bitter if you get hurt.,2,29,0.000,0.000,0.024,0.024,0.000,0.000,0
I wish the next madden has a story mode too. Just like Fifa 17 ,2,15,0.067,0.067,0.012,0.000,0.000,0.012,0
Need a new outlet for ,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0
"It takes a man to suffer ignorance and smile. Be yourself, no matter what they say. ",2,19,0.000,0.000,0.012,0.012,0.000,0.000,0
ESPN just assumed I wanted their free magazines ,2,8,0.250,0.125,0.012,0.000,0.000,0.000,0
It's easy to hold a grudge harder to let go.,2,12,0.000,0.000,0.000,0.000,0.000,0.000,0
testing ,2,1,0.000,0.000,0.000,0.000,0.000,0.000,0
Happiness is the best revenge,2,5,0.000,0.200,0.012,0.000,0.000,0.012,0
I forgot about this nice area down here with the fiery hearths,2,12,0.083,0.000,0.000,0.000,0.000,0.000,0
Like hello? I am your first born you must always laugh at my jokes. ,2,16,0.062,0.062,0.024,0.000,0.000,0.000,0
and naoto nod she also like tha bands. but she also frown. 'Will the bands 'Papa Roach' be at concert...?',2,28,0.000,0.036,0.012,0.012,0.000,0.000,2
So Rangers v Celtic ll ,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0
I think they may be ,2,5,0.200,0.000,0.000,0.000,0.000,0.000,0
I should really study today for chemistry but playing madden is just way more fun.,2,16,0.062,0.062,0.024,0.000,0.000,0.012,0
i love the word fret so much and im in heaven,2,12,0.000,0.000,0.024,0.000,0.000,0.000,0
pray for my boy huff,2,5,0.000,0.000,0.000,0.000,0.000,0.000,0
GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED ,2,21,0.524,0.095,0.024,0.000,0.000,0.000,8
snap: hiAleshia 😃,2,4,0.000,0.000,0.000,0.000,0.000,0.000,0
I need to stop second guess myself and just go with the first thought and go with it. ,2,19,0.053,0.105,0.000,0.000,0.000,0.000,0
hate to see y'all frown but I'd rather see him smiling 💕✨,2,15,0.067,0.000,0.012,0.024,0.000,0.000,0
ordered my vacation bathing suits. one less thing to fret about.,2,13,0.000,0.077,0.012,0.000,0.000,0.000,0
Cheap pout my brodcast,2,4,0.000,0.000,0.000,0.000,0.000,0.000,0
Ughhh love a clean house and my incense lit aromatherapy,2,10,0.000,0.000,0.012,0.000,0.000,0.000,0
one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome ,2,21,0.048,0.095,0.024,0.000,0.000,0.000,0
I'm girly in the sense that I always have lashes and nails done but tomboy in the sense that black is my only color and refuse the ruffle life,2,30,0.067,0.000,0.000,0.000,0.000,0.000,0
rose incense are the best thing I've ever bought,2,10,0.100,0.000,0.000,0.000,0.000,0.000,0
Wrinkles should merely hide where frown have been.  - Mark Twain,2,13,0.000,0.077,0.000,0.012,0.000,0.012,0
Love the new song I can't stop thinking about you by .,2,13,0.077,0.000,0.012,0.000,0.000,0.000,0
I know this is going to be one of those nights where it takes an Act of God to fall asleep. ,3,22,0.045,0.182,0.012,0.000,0.000,0.000,0
"Honestly, there are some awful people on the internet... smh...",3,13,0.000,0.000,0.000,0.012,0.000,0.000,4
The Apocalypse has hit our gym and it's  nothing what I thought it would be...\n\nEveryone is wearing vests! What if it's contagious? ,3,29,0.034,0.034,0.000,0.000,0.000,0.024,2
Okay. Brace yourself. I will attempt my first loaf of bread in the morning. I will use a dutch oven. I will make the dough now. ,3,31,0.097,0.032,0.000,0.000,0.000,0.000,0
Nothing worse than an uber driver that can't drive. ,3,11,0.000,0.000,0.000,0.000,0.000,0.000,0
And I cried in front of my guy last night. And it's just been a horrible week but it's only for a week,3,26,0.038,0.077,0.000,0.012,0.000,0.012,0
also i had an awful nightmare involving being sick where worms were involved i was so disgusted when i woke up,3,21,0.000,0.000,0.000,0.035,0.000,0.012,0
"At school, my classmate is with me at music class and he sang Hallelujah like, god, with my friend we were breathless.",3,26,0.000,0.000,0.059,0.000,0.000,0.000,0
My Modern Proverb: 'Don't let anyone intimidate you about being single; most marriages end in divorce.',3,22,0.000,0.000,0.012,0.012,0.000,0.012,0
"He called me fat, so I pushed him into the lockers then he threaten to sue me' 😂",3,20,0.050,0.050,0.000,0.000,0.000,0.012,0
I have been seeing terrible terrible prescriptions this week. What's going on?,3,15,0.067,0.067,0.000,0.024,0.000,0.000,0
Dunno y am going to the Yorkshire scare grounds when I only lasted a minute in the Alton towers one before running out a fire exit crying,3,27,0.037,0.148,0.000,0.012,0.000,0.035,0
Rooney shocking attempted cross,3,4,0.000,0.250,0.000,0.000,0.000,0.012,0
That's an awful miss from Rooney.,3,8,0.000,0.125,0.000,0.024,0.000,0.000,0
Another fun fact: i am afraid,3,7,0.000,0.000,0.012,0.000,0.000,0.012,0
Why upping rooms makes a few apprehend leaving out charcoal ownership: UnZU,3,13,0.000,0.000,0.000,0.000,0.000,0.012,0
T5ylw ansh a79l shy 7lw mn wayed nas fe whatsapp,3,10,0.000,0.100,0.000,0.000,0.000,0.000,0
Northampton are awful 🙈,3,4,0.000,0.250,0.000,0.012,0.000,0.000,0
Tweeting from the sporadic wifi on the tube ,3,8,0.000,0.000,0.000,0.000,0.000,0.000,0
Southend players always haunt Man U,3,6,0.167,0.000,0.000,0.000,0.000,0.012,0
"If i start growing out my mustache now, I can be Pablo Escobar for Halloween!!!",3,19,0.053,0.105,0.000,0.000,0.000,0.000,2
Not the best horror ever but I like that the uncertainty,3,11,0.091,0.000,0.012,0.012,0.000,0.000,0
Hillary Clinton looked the other way to the Saudi war on women and their terror financing because they bought her off.,3,22,0.000,0.091,0.000,0.012,0.000,0.012,0
"it's horrible cos no one can relate,  everyone is happy and dandy in one way or another",3,20,0.000,0.050,0.012,0.000,0.000,0.012,0
"Gahh...BT, in queue for 30 minutes.. Now put through to BT Sport dept to cancel... back in a queue again... ",3,26,0.077,0.115,0.000,0.000,0.000,0.000,7
a pedicure is supposed to be nice but honestly I'm so nervous rn my feet are too ticklish,3,19,0.053,0.000,0.000,0.000,0.000,0.012,0
Plus why did I have a baby 4 days before Christmas this is gonna haunt me forever!!!,3,21,0.048,0.048,0.024,0.000,0.000,0.012,2
inha's and seol's banter is rly fun to read. im in awe that seol is willing to deal with her tho,3,25,0.000,0.000,0.012,0.000,0.000,0.000,0
and I'm up from a dream where I said something really retarded on twitter and it got like 10000 retweets ,3,21,0.095,0.048,0.024,0.012,0.000,0.000,0
I'm way too busy and tired all the time to worry about my past and the things I should be regretting (but I never am).,3,29,0.103,0.000,0.000,0.024,0.000,0.000,0
When City Hall has the fire alarm go off and it's been 15 minutes and the fire department still isn't here,3,23,0.000,0.087,0.000,0.012,0.000,0.035,0
😫 ughh I just want all this to be over.. it's like a nightmare! can we all just get along?,3,24,0.042,0.000,0.012,0.000,0.000,0.012,1
Fuckin restless,3,2,0.000,0.500,0.000,0.000,0.000,0.000,0
I hate those sugar cookies shit is awful,3,8,0.125,0.000,0.000,0.024,0.000,0.000,0
In honor of Shawty Lo passing away I made Dey Know my new alarm clock song so I wake up with the right attitude everyday lol,3,26,0.077,0.077,0.012,0.000,0.000,0.012,0
second episode of AHS 6 here i go ,3,8,0.125,0.125,0.000,0.000,0.000,0.000,0
The terror threat level really need to be raised,3,9,0.000,0.000,0.000,0.012,0.000,0.012,0
I'm going to get the weirdest thank you note--or worse--total silence and no acknowledgement. ,3,20,0.050,0.000,0.012,0.000,0.000,0.000,0
I shower to lay in bed for about an hour then dread wearing pants for the remainder of the day,3,20,0.050,0.100,0.000,0.012,0.000,0.000,0
like srsly somebody help me deal with this social anxiety,3,10,0.000,0.000,0.012,0.012,0.000,0.000,0
Love takes off the masks that we fear we cannot live without and know we cannot live within. - James A. Baldwin,3,25,0.040,0.040,0.012,0.012,0.000,0.012,0
Romero is fucking dreadful like seriously my 11 month old is better than him.,3,15,0.000,0.133,0.012,0.012,0.000,0.000,0
Why do people gotta start so much drama ? Shoot me ☹️,3,14,0.000,0.071,0.000,0.012,0.000,0.000,0
I hate freaking out and ruining things. ,3,8,0.125,0.000,0.000,0.024,0.000,0.012,0
Paranoia is a fear every races has,3,7,0.000,0.000,0.000,0.012,0.000,0.012,0
"God, I've been so physically weak the whole day. So much shaking :(",3,16,0.062,0.062,0.012,0.012,0.000,0.012,0
why won't you let me go? do i threaten all your plans? im insignificant,3,18,0.000,0.000,0.000,0.000,0.000,0.012,0
It appears my fire alarm disapproves of my cooking style,3,10,0.000,0.000,0.000,0.000,0.000,0.024,0
penny dreadful just cleaved off a fraction of my heart,3,10,0.000,0.000,0.012,0.012,0.000,0.000,0
"But 'for me not to worry, they'll get a glass guy over and bill us for it'",3,21,0.000,0.000,0.000,0.012,0.000,0.000,0
I stepped into the shower and my spidey senses tangled. I immediately looked up and saw a spider directly above my head. ,3,24,0.083,0.000,0.000,0.000,0.000,0.012,0
I went to this sushi spot and they had tobi and an ANBU mask hung on the wall behind them. I will start going there even tho I don't eat seafood,3,33,0.121,0.030,0.000,0.000,0.000,0.012,0
RIP 'dancing on my own' after that awful song and dance,3,13,0.077,0.000,0.024,0.012,0.000,0.000,0
"there is no shame in fear, what matters is how we face it.",3,15,0.000,0.000,0.000,0.024,0.000,0.000,0
"I wish I could fast forward 3 months from now, I'll know then where I'm at with my girl, my classes, and basketball. Rn I have pure ",3,33,0.152,0.030,0.000,0.000,0.000,0.000,0
Southampton playing really well here. Youngsters Matty Targett and Jake Hesketh in particular and Austin and Long formidable as a front two,3,23,0.000,0.217,0.024,0.012,0.000,0.000,0
I thought I wouldn't have to deal with that fire alarm again today and then I stepped into Mesa during their fire drill👀,3,25,0.120,0.080,0.000,0.000,0.000,0.035,0
Multitasking .... I may have to induce these seeds of mine to sleep. ,3,14,0.071,0.000,0.000,0.000,0.000,0.000,3
this girl at my new school is so pretty i am ,3,11,0.000,0.000,0.000,0.000,0.000,0.000,0
I wanna go to fright fest with squad,3,8,0.125,0.000,0.000,0.012,0.000,0.000,0
A good head and a good heart are always a formidable combination.' - Nelson Mandela,3,17,0.059,0.059,0.035,0.000,0.000,0.000,0
I'm a shy person,3,5,0.200,0.000,0.000,0.000,0.000,0.000,0
I can't believe this day hasn't been horrible BLESS,3,11,0.182,0.091,0.012,0.000,0.000,0.012,0
shy glizzy - ride 4 u🎧,3,7,0.000,0.143,0.000,0.000,0.000,0.000,0
"Kernel panic = sweating, sneezing, hiccuping, snot, tears, crying. Clearly my body has an issue with chilli.",3,24,0.000,0.042,0.000,0.024,0.000,0.012,0
Rear garden alarm activated  at Telford house at 106.4.,3,11,0.000,0.182,0.000,0.000,0.000,0.012,0
watching my first Cage of Death and my word this is tremendous,3,12,0.000,0.000,0.000,0.012,0.000,0.000,0
It's not a panic situation let's be honest. How shit are they. We just have Rooney up front 😂😂😂😂,3,26,0.000,0.077,0.000,0.000,0.000,0.012,0
Patriot rookie QB Jacoby Brissett  to start vs Houston tomorrow nite.\n\n'Been a learning process since I got here.Gotta be ready to go.',3,27,0.074,0.111,0.000,0.000,0.000,0.000,0
The 2008 crisis was just the tremor In advance of the earthquake',3,13,0.000,0.077,0.000,0.012,0.000,0.024,0
Changing my hair again ,3,4,0.000,0.000,0.000,0.000,0.000,0.000,0
I've realized my anxiety is at an all time high when I'm in my office. I feel prisoned here and I pick up on bad energy.,3,30,0.133,0.000,0.000,0.024,0.000,0.012,0
"It's amazing how something gets stuck in your head, and you can't shake a memory...  Sometimes, I miss people a lot.  Wish they knew.",3,33,0.030,0.000,0.012,0.024,0.000,0.012,2
Am I the only one with parking sensors who still manages to reverse into things? ,3,16,0.062,0.000,0.000,0.000,0.000,0.000,0
if Man U lose i may actually have a nervous breakdown,3,11,0.091,0.000,0.000,0.012,0.000,0.012,0
My doctor has taken a liking to poking prodding and drawing blood from me post dad. Over concern is nice but dear gawd needles :O,3,26,0.038,0.000,0.012,0.000,0.000,0.024,0
something incredibly terrible about my life is i'm 23 years old and still suffering through group projects..........,3,19,0.000,0.053,0.000,0.024,0.000,0.000,9
"I love my mother, but talking about the recent horrific murders with her is exhausting. Is this really how America feels?",3,24,0.042,0.042,0.012,0.024,0.000,0.000,0
0 excitement for this weekend just pure dread,3,8,0.000,0.250,0.012,0.012,0.000,0.000,0
Will do fine on the mat tonight with or without sleep. theres no worry for that on this side of the water,3,24,0.000,0.042,0.000,0.012,0.000,0.000,0
8. sweater weather - the neighbourhood\ngirls/girls/boys - panic! at the disco,3,17,0.000,0.059,0.000,0.000,0.000,0.012,0
last nigt i dreamt \nthat somebody loved me\nno hope no harm\njust another false alarm,3,14,0.000,0.000,0.024,0.000,0.000,0.012,0
" heads melted, very tired but can't sleep. ",3,11,0.000,0.000,0.000,0.000,0.000,0.000,0
Why are all of these people leaving Blizzard??? D: It's giving me a frighten!,3,20,0.050,0.000,0.000,0.012,0.000,0.012,2
"Yall rlly gotta stop lettin bees put fear in ur heart. unless ur allergic, I'm not tryna see u run around from a fuckin bee...chill. u soft.",3,35,0.029,0.000,0.012,0.012,0.000,0.000,2
Come on girl shake that ass for me,3,8,0.000,0.000,0.000,0.000,0.000,0.012,0
i'm... nervous about this test rip,3,8,0.000,0.000,0.000,0.000,0.000,0.012,2
Stoked that the concept of 'label exclusivity' is becoming faux pas. Always believed it held artists back while creating label distrust,3,24,0.000,0.000,0.000,0.012,0.000,0.012,0
What's up Cowboys? ,3,5,0.000,0.200,0.000,0.000,0.000,0.000,0
Popufurs make posts like 'opening commissions in an hour get a slot while you can' and I'm like sitting here in awe at that sort of demand,3,30,0.033,0.033,0.024,0.000,0.000,0.000,0
This is awful,3,3,0.000,0.000,0.000,0.012,0.000,0.000,0
even walking around with my family members who carry guns makes me nervous and theyre my family....,3,19,0.000,0.000,0.024,0.000,0.000,0.024,3
First College Math Test tomorrow ,3,5,0.000,0.000,0.000,0.000,0.000,0.000,0
So I've decided to go talk to Mr. Smithrud about that creepy fucking guy since he gave me a fucking anxiety attack this morning,3,25,0.040,0.080,0.000,0.024,0.000,0.000,0
"Wtf are United doing, shocking defending",3,7,0.000,0.143,0.000,0.000,0.000,0.012,0
day 2 of the thread and i thing he doesn't like me like that. idk he's so shy and secretive... ugh.,3,26,0.000,0.038,0.024,0.000,0.000,0.000,2
"It'd probably be useful to more than women, but I'm dealing with re-reading an article about a woman being harassed on the subway. ",3,29,0.034,0.000,0.000,0.000,0.000,0.000,0
Not sure if thats an accomplishment or something to worry about,3,12,0.000,0.000,0.012,0.012,0.000,0.000,0
When you get to a point as an officer that you are in fear for your life you sir need to change professions,3,23,0.000,0.000,0.000,0.012,0.000,0.000,0
"That heart pounding, goosebumping nightmare experience! 😨 Woke up 3:00 in the morning with that scary, bad dream of mine. 😰",3,25,0.000,0.040,0.024,0.000,0.000,0.047,0
I would just give her with their naked body. ,3,10,0.100,0.000,0.000,0.000,0.000,0.000,0
So nervous I could puke,3,5,0.200,0.000,0.000,0.000,0.000,0.012,0
"Searching for someone to date ― on Tinder, at a bar, through friends ― can feel like an absurd nightmare. Or, at least, a series of",3,31,0.000,0.032,0.024,0.000,0.000,0.012,0
If you think reason will prevail in this election remember that Hitler was elected by what was then a wholly 'reasonable' society. ,3,25,0.000,0.040,0.012,0.000,0.000,0.000,0
American horror story in bed 👌🏼,3,7,0.000,0.286,0.000,0.012,0.000,0.000,0
American horror story and chill tonight?😌,3,8,0.000,0.250,0.000,0.012,0.000,0.000,0
This weather making me dread work tonight,3,7,0.000,0.143,0.000,0.012,0.000,0.000,0
Someone set off the fire alarm and I'm so angry because I was in the middle of moisturizing my elbows,3,21,0.095,0.000,0.000,0.000,0.000,0.024,0
what to wear Friday \nspeaking in front of 100's. ,3,11,0.000,0.182,0.000,0.000,0.000,0.000,0
Don't faint. New Cisco IOS vulnerabilities were announced yet again. What would be shocking? If they’re patched this week by users.,3,27,0.037,0.111,0.000,0.000,0.000,0.024,0
Might start stanning Lady Gaga again - more so than last time - but shhh don't tell Connor,3,19,0.000,0.105,0.000,0.000,0.000,0.000,0
Why do I have such bad anxiety it's annoying,3,10,0.100,0.000,0.000,0.012,0.000,0.012,0
Look at me. Made it through the day without a meltdown. ,3,13,0.000,0.077,0.000,0.012,0.000,0.000,0
False alarm // matoma and Becky hill,3,7,0.000,0.143,0.000,0.000,0.000,0.012,0
3. You are so cool I feel slightly intimidated sometimes but YOU ARE A VERY NICE PERSON and I LIKE THE THINGS YOU DO. 💕,3,27,0.481,0.037,0.012,0.000,0.000,0.012,0
the day they disclosed they caught her googling cholroform we were fucking aghast,3,13,0.000,0.077,0.000,0.000,0.000,0.012,0
quentin i sait aps dire eastpak i dit aspak msk,3,10,0.000,0.000,0.000,0.012,0.000,0.000,0
This girl was shaking her drink in the break room and it wasn't fully closed and yeah it's all over the place now including me😑😑😂,3,30,0.000,0.033,0.012,0.000,0.000,0.012,0
with terrorism a booming industry in Pak and govt. oblivious of the fact wt happens within its territory Talking Kashmir is Deranged,3,23,0.000,0.043,0.000,0.012,0.000,0.012,0
"Brb, going 2 start killing random white people going about their normal days. Don't worry though i'm white, so they will safely apprehend me",3,29,0.000,0.034,0.000,0.024,0.000,0.012,0
Celtic sure know how to send a wild shiver down your spine,3,12,0.000,0.083,0.000,0.000,0.000,0.000,0
I'm a nervous wreck omg,3,6,0.167,0.000,0.000,0.012,0.000,0.012,0
THIS BOOK IS FRICKING INSANE LIKE HOLY CRAP. ,3,9,0.889,0.111,0.024,0.012,0.000,0.000,0
Bring on my interview at hospital tho 🙈🙈 ,3,9,0.000,0.000,0.000,0.000,0.000,0.000,0
Back on my ,3,3,0.000,0.000,0.000,0.000,0.000,0.000,0
I'm so bored and fat and full and ridiculously overweight and rolls galore ,3,14,0.071,0.000,0.000,0.012,0.000,0.000,0
I'd like to bridge the divide between Right and Left Twitter and say that the new Tweet truncating thing is fucking awful.,3,24,0.042,0.083,0.012,0.012,0.000,0.000,0
I'm such a shy person oh my lord,3,9,0.111,0.000,0.000,0.000,0.000,0.000,0
Can't even believe just seeing you set my anxiety off 🖕,3,12,0.000,0.000,0.000,0.012,0.000,0.000,0
"Ya tremble like Mr. Cooper, yo we hanging",3,9,0.000,0.111,0.012,0.012,0.000,0.012,0
Throwback to when Khloe Kardashian was a host on The X Factor and she was fucking terrible at it,3,19,0.053,0.105,0.000,0.012,0.000,0.000,0
Most people never achieve their goals because they are afraid to fail.,3,13,0.000,0.000,0.012,0.012,0.000,0.012,0
I'm just always too shy,3,6,0.167,0.000,0.000,0.000,0.000,0.000,0
Need good vibes for my doctors appointment tomorrow! ,3,9,0.000,0.111,0.012,0.000,0.000,0.000,0
I'm just tryna watch horror movies and nap all day,3,11,0.091,0.091,0.000,0.012,0.000,0.000,0
Editing a father of the bride speech. At 3 minutes in she tells him to wrap it up. He goes on for 12 more minutes. ,3,28,0.000,0.071,0.000,0.000,0.000,0.000,0
You shake like that?,3,5,0.000,0.000,0.012,0.000,0.000,0.012,0
"My wedding is in two weeks and I'm actually really nervous. I just want things to go right, I don't want to get sick or get canceled ;;",3,33,0.091,0.030,0.012,0.012,0.000,0.012,0
And it's hard to dance with a devil on your back\nSo shake him off.,3,16,0.000,0.000,0.012,0.012,0.000,0.012,0
❤︎I... I can't! I'm scared! Bees terrify me.,3,15,0.200,0.067,0.000,0.000,0.000,0.024,2
Think like a queen. A queen is not afraid to fail. Failure is another steppingstone to greatness. Oprah Winfrey,3,22,0.045,0.045,0.024,0.024,0.000,0.012,0
My life is going downhill at an alarming rate,3,9,0.000,0.000,0.000,0.000,0.000,0.012,0
"If u know anything about football help me out here, who should I start",3,15,0.067,0.000,0.000,0.000,0.000,0.000,0
That rocky horror remake looks a bit w a n k,3,11,0.000,0.000,0.000,0.012,0.000,0.000,0
Knowing I have my hair to wash and dry is like knowing you had that English close reading in your school bag to do ,3,24,0.042,0.042,0.024,0.000,0.000,0.000,0
Mom you remember when Narley died? You cried like a baby! ,3,13,0.000,0.077,0.024,0.024,0.000,0.000,0
"This white lady just told me that I incite suspicion based on how I look, being 6'4', having tatoos, athletic build and wear a durag. WOW!",3,32,0.094,0.031,0.000,0.000,0.000,0.012,0
😂 - youre one of those whod bully me omg but it was all banter and we could laugh at it later haha. Youre a nice guy x,3,32,0.000,0.031,0.012,0.012,0.000,0.000,0
-normal people scare me*,3,5,0.000,0.000,0.000,0.000,0.000,0.012,0
"Happy birthday to Stephen King, a man responsible for some of the best horror of the past 40 years... and a whole bunch of the worst.",3,29,0.000,0.069,0.024,0.012,0.000,0.000,2
Last night my stomach was hurting and today I have a horrible headache. I can never win,3,18,0.111,0.111,0.012,0.012,0.000,0.012,0
Caballero is shocking,3,3,0.000,0.333,0.000,0.000,0.000,0.012,0
Ffs dreadful defending,3,3,0.000,0.000,0.000,0.012,0.000,0.000,0
to shake and my mouth was chattering and I couldn't take right because all of my body was trembling so I went outside,3,24,0.083,0.000,0.000,0.000,0.000,0.024,0
Chart music is pretty much ALL the same.. ,3,9,0.111,0.000,0.012,0.000,0.000,0.000,1
